code,date,sec_code,change_pct,net_amount_main,net_pct_main,net_amount_xl,net_pct_xl,net_amount_l,net_pct_l,net_amount_m,net_pct_m,net_amount_s,net_pct_s
,2025-10-09 00:00:00+08:00,000505.XSHE,1.81,430.0,8.506,0.0,0.0,430.0,8.506,47.0,0.93,-6.0,-0.119
,2025-10-10 00:00:00+08:00,000505.XSHE,2.1,352.0,6.387,153.0,2.776,199.0,3.611,99.0,1.796,19.0,0.345
,2025-10-13 00:00:00+08:00,000505.XSHE,0.16,-476.0,-7.5,-170.0,-2.678,-306.0,-4.821,172.0,2.71,-3.0,-0.047
,2025-10-14 00:00:00+08:00,000505.XSHE,2.37,111.0,1.377,-174.0,-2.159,285.0,3.536,-4.0,-0.05,-65.0,-0.806
,2025-10-15 00:00:00+08:00,000505.XSHE,-0.31,253.0,5.745,0.0,0.0,253.0,5.745,-47.0,-1.067,1.0,0.023
,2025-10-16 00:00:00+08:00,000505.XSHE,0.46,759.0,13.656,585.0,10.525,174.0,3.131,9.0,0.162,-25.0,-0.45
,2025-10-17 00:00:00+08:00,000505.XSHE,3.23,2522.0,12.791,2064.0,10.468,458.0,2.323,49.0,0.249,-14.0,-0.071
,2025-10-20 00:00:00+08:00,000505.XSHE,0.74,1040.0,6.589,1305.0,8.268,-265.0,-1.679,-96.0,-0.608,-7.0,-0.044
,2025-10-21 00:00:00+08:00,000505.XSHE,0.74,505.0,4.163,652.0,5.374,-147.0,-1.212,-289.0,-2.382,-76.0,-0.626
,2025-10-22 00:00:00+08:00,000505.XSHE,-1.46,-84.0,-1.022,-147.0,-1.789,63.0,0.767,-148.0,-1.801,9.0,0.11
,2025-10-23 00:00:00+08:00,000505.XSHE,2.23,206.0,1.411,893.0,6.117,-687.0,-4.706,136.0,0.932,26.0,0.178
,2025-10-24 00:00:00+08:00,000505.XSHE,-1.74,304.0,3.131,157.0,1.617,147.0,1.514,-120.0,-1.236,-2.0,-0.021
,2025-10-27 00:00:00+08:00,000505.XSHE,-3.25,40.0,0.288,-321.0,-2.309,361.0,2.596,-118.0,-0.849,98.0,0.705
,2025-10-28 00:00:00+08:00,000505.XSHE,0.31,482.0,7.091,96.0,1.412,386.0,5.679,183.0,2.692,-32.0,-0.471
,2025-10-29 00:00:00+08:00,000505.XSHE,3.5,2986.0,17.194,2651.0,15.265,335.0,1.929,209.0,1.203,-45.0,-0.259
,2025-10-30 00:00:00+08:00,000505.XSHE,0.15,-171.0,-1.299,-250.0,-1.898,79.0,0.6,163.0,1.238,-4.0,-0.03
,2025-10-31 00:00:00+08:00,000505.XSHE,0.0,-509.0,-5.328,-140.0,-1.466,-369.0,-3.863,-150.0,-1.57,5.0,0.052
,2025-11-03 00:00:00+08:00,000505.XSHE,3.24,2096.0,12.122,1509.0,8.727,587.0,3.395,117.0,0.677,-25.0,-0.145
,2025-11-04 00:00:00+08:00,000505.XSHE,0.14,1005.0,7.77,362.0,2.799,643.0,4.971,-123.0,-0.951,-40.0,-0.309
,2025-11-05 00:00:00+08:00,000505.XSHE,2.0,-176.0,-0.924,-107.0,-0.562,-69.0,-0.362,-106.0,-0.556,-8.0,-0.042
,2025-11-06 00:00:00+08:00,000505.XSHE,-1.4,522.0,3.893,867.0,6.466,-345.0,-2.573,-347.0,-2.588,-30.0,-0.224
,2025-11-07 00:00:00+08:00,000505.XSHE,0.57,-1312.0,-9.796,-111.0,-0.829,-1201.0,-8.967,96.0,0.717,-67.0,-0.5
,2025-11-10 00:00:00+08:00,000505.XSHE,0.28,-124.0,-1.249,-145.0,-1.461,21.0,0.212,-196.0,-1.974,5.0,0.05
,2025-11-11 00:00:00+08:00,000505.XSHE,0.28,62.0,0.831,150.0,2.009,-88.0,-1.179,-136.0,-1.822,-5.0,-0.067
,2025-11-12 00:00:00+08:00,000505.XSHE,0.56,1125.0,11.588,679.0,6.994,446.0,4.594,111.0,1.143,-69.0,-0.711
,2025-11-13 00:00:00+08:00,000505.XSHE,0.0,129.0,1.731,220.0,2.952,-91.0,-1.221,-42.0,-0.564,-59.0,-0.792
,2025-11-14 00:00:00+08:00,000505.XSHE,2.25,2008.0,13.227,1231.0,8.109,777.0,5.118,4.0,0.026,-33.0,-0.217
,2025-11-17 00:00:00+08:00,000505.XSHE,1.38,942.0,7.132,689.0,5.217,253.0,1.916,-15.0,-0.114,11.0,0.083
,2025-11-18 00:00:00+08:00,000505.XSHE,0.14,1266.0,7.011,339.0,1.877,927.0,5.134,-227.0,-1.257,-30.0,-0.166
,2025-11-19 00:00:00+08:00,000505.XSHE,-2.3,115.0,0.83,179.0,1.292,-64.0,-0.462,-54.0,-0.39,-108.0,-0.78
,2025-11-20 00:00:00+08:00,000505.XSHE,7.06,7630.0,12.449,6036.0,9.848,1594.0,2.601,76.0,0.124,-94.0,-0.153
,2025-11-21 00:00:00+08:00,000505.XSHE,4.94,1692.0,1.873,1300.0,1.439,392.0,0.434,-213.0,-0.236,-47.0,-0.052
,2025-11-24 00:00:00+08:00,000505.XSHE,10.0,7492.0,23.41,7399.0,23.119,93.0,0.291,0.0,0.0,0.0,0.0
,2025-11-25 00:00:00+08:00,000505.XSHE,1.46,-17514.0,-15.007,-16868.0,-14.453,-646.0,-0.554,675.0,0.578,92.0,0.079
,2025-11-26 00:00:00+08:00,000505.XSHE,-9.98,-5804.0,-7.532,-4276.0,-5.549,-1528.0,-1.983,-117.0,-0.152,45.0,0.058
,2025-11-27 00:00:00+08:00,000505.XSHE,-7.27,-2172.0,-3.959,-792.0,-1.444,-1380.0,-2.515,-58.0,-0.106,-49.0,-0.089
,2025-11-28 00:00:00+08:00,000505.XSHE,2.25,1829.0,4.139,-127.0,-0.287,1956.0,4.426,150.0,0.339,-95.0,-0.215
,2025-12-01 00:00:00+08:00,000505.XSHE,0.39,2717.0,7.162,3382.0,8.915,-665.0,-1.753,-375.0,-0.989,-90.0,-0.237
,2025-12-02 00:00:00+08:00,000505.XSHE,1.68,1036.0,2.471,764.0,1.822,272.0,0.649,309.0,0.737,-53.0,-0.126
,2025-12-03 00:00:00+08:00,000505.XSHE,0.13,1326.0,2.933,2942.0,6.508,-1616.0,-3.575,-37.0,-0.082,-28.0,-0.062
,2025-12-04 00:00:00+08:00,000505.XSHE,-4.44,-485.0,-1.579,16.0,0.052,-501.0,-1.631,-289.0,-0.941,-43.0,-0.14
,2025-12-05 00:00:00+08:00,000505.XSHE,2.25,2832.0,10.206,1726.0,6.22,1106.0,3.986,-250.0,-0.901,-50.0,-0.18
,2025-12-08 00:00:00+08:00,000505.XSHE,1.94,2652.0,9.823,1919.0,7.108,733.0,2.715,95.0,0.352,-25.0,-0.093
,2025-12-09 00:00:00+08:00,000505.XSHE,-3.17,-1033.0,-4.411,-1764.0,-7.533,731.0,3.122,-188.0,-0.803,7.0,0.03
,2025-12-10 00:00:00+08:00,000505.XSHE,9.99,10169.0,14.218,8787.0,12.286,1382.0,1.932,-240.0,-0.336,2977.0,4.162
,2025-12-11 00:00:00+08:00,000505.XSHE,1.91,-9756.0,-8.834,-7660.0,-6.936,-2096.0,-1.898,-191.0,-0.173,85.0,0.077
,2025-12-12 00:00:00+08:00,000505.XSHE,-3.51,-1560.0,-2.755,-2292.0,-4.047,732.0,1.293,-297.0,-0.524,-86.0,-0.152
,2025-12-15 00:00:00+08:00,000505.XSHE,-2.19,-2848.0,-7.554,-1479.0,-3.923,-1369.0,-3.631,-689.0,-1.827,55.0,0.146
,2025-12-16 00:00:00+08:00,000505.XSHE,7.57,4046.0,3.837,6711.0,6.364,-2665.0,-2.527,-217.0,-0.206,197.0,0.187
,2025-12-17 00:00:00+08:00,000505.XSHE,-10.03,-8532.0,-12.64,-7699.0,-11.406,-833.0,-1.234,-145.0,-0.215,10.0,0.015
,2025-12-18 00:00:00+08:00,000505.XSHE,-8.21,-4799.0,-9.538,-2394.0,-4.758,-2405.0,-4.78,21.0,0.042,6.0,0.012
,2025-12-19 00:00:00+08:00,000505.XSHE,4.2,2393.0,5.044,2222.0,4.684,171.0,0.36,197.0,0.415,-18.0,-0.038
,2025-12-22 00:00:00+08:00,000505.XSHE,9.95,12923.0,19.141,13103.0,19.408,-180.0,-0.267,-126.0,-0.187,5.0,0.007
,2025-12-23 00:00:00+08:00,000505.XSHE,4.03,190.0,0.168,2319.0,2.055,-2129.0,-1.887,-598.0,-0.53,-65.0,-0.058
,2025-12-24 00:00:00+08:00,000505.XSHE,-0.82,2213.0,3.095,2535.0,3.545,-322.0,-0.45,-104.0,-0.145,-130.0,-0.182
,2025-12-25 00:00:00+08:00,000505.XSHE,-3.56,-684.0,-1.836,201.0,0.539,-885.0,-2.375,-559.0,-1.5,16.0,0.043
,2025-01-02 00:00:00+08:00,000566.XSHE,-2.3,-358.0,-3.153,510.0,4.492,-868.0,-7.646,-141.0,-1.242,-17.0,-0.15
,2025-01-03 00:00:00+08:00,000566.XSHE,-3.42,-541.0,-5.206,52.0,0.5,-593.0,-5.706,-317.0,-3.05,17.0,0.164
,2025-01-06 00:00:00+08:00,000566.XSHE,1.33,171.0,1.357,469.0,3.722,-298.0,-2.365,-319.0,-2.532,20.0,0.159
,2025-01-07 00:00:00+08:00,000566.XSHE,-1.1,-379.0,-3.385,253.0,2.26,-632.0,-5.644,-139.0,-1.241,-29.0,-0.259
,2025-01-08 00:00:00+08:00,000566.XSHE,-0.22,551.0,5.656,706.0,7.247,-155.0,-1.591,-92.0,-0.944,-11.0,-0.113
,2025-01-09 00:00:00+08:00,000566.XSHE,0.22,405.0,5.782,107.0,1.527,298.0,4.254,-142.0,-2.027,-39.0,-0.557
,2025-01-10 00:00:00+08:00,000566.XSHE,-3.75,-1125.0,-14.313,-120.0,-1.527,-1005.0,-12.786,0.0,0.0,39.0,0.496
,2025-01-13 00:00:00+08:00,000566.XSHE,-0.46,371.0,5.573,-115.0,-1.728,486.0,7.301,146.0,2.193,39.0,0.586
,2025-01-14 00:00:00+08:00,000566.XSHE,5.08,936.0,9.99,672.0,7.173,264.0,2.818,-56.0,-0.598,-96.0,-1.025
,2025-01-15 00:00:00+08:00,000566.XSHE,-1.32,-198.0,-2.941,314.0,4.664,-512.0,-7.604,83.0,1.233,-51.0,-0.757
,2025-01-16 00:00:00+08:00,000566.XSHE,1.56,727.0,9.884,106.0,1.441,621.0,8.443,-32.0,-0.435,-37.0,-0.503
,2025-01-17 00:00:00+08:00,000566.XSHE,-1.75,-944.0,-15.765,-119.0,-1.987,-825.0,-13.778,-97.0,-1.62,-5.0,-0.084
,2025-01-20 00:00:00+08:00,000566.XSHE,0.67,-64.0,-1.125,69.0,1.213,-133.0,-2.337,-126.0,-2.214,-46.0,-0.808
,2025-01-21 00:00:00+08:00,000566.XSHE,-2.43,-389.0,-5.882,167.0,2.525,-556.0,-8.408,-179.0,-2.707,-50.0,-0.756
,2025-01-22 00:00:00+08:00,000566.XSHE,-2.04,50.0,0.879,-179.0,-3.147,229.0,4.026,-208.0,-3.657,-39.0,-0.686
,2025-01-23 00:00:00+08:00,000566.XSHE,-0.23,664.0,9.852,138.0,2.047,526.0,7.804,-233.0,-3.457,-82.0,-1.217
,2025-01-24 00:00:00+08:00,000566.XSHE,0.23,-233.0,-4.341,27.0,0.503,-260.0,-4.844,-146.0,-2.72,16.0,0.298
,2025-01-27 00:00:00+08:00,000566.XSHE,-0.46,229.0,4.149,119.0,2.156,110.0,1.993,90.0,1.63,-2.0,-0.036
,2025-02-05 00:00:00+08:00,000566.XSHE,0.23,-389.0,-4.56,-68.0,-0.797,-321.0,-3.763,29.0,0.34,9.0,0.106
,2025-02-06 00:00:00+08:00,000566.XSHE,8.1,2078.0,10.655,1292.0,6.625,786.0,4.03,-136.0,-0.697,-4.0,-0.021
,2025-02-07 00:00:00+08:00,000566.XSHE,2.35,2449.0,7.053,823.0,2.37,1626.0,4.683,12.0,0.035,-63.0,-0.181
,2025-02-10 00:00:00+08:00,000566.XSHE,0.84,792.0,4.005,73.0,0.369,719.0,3.636,243.0,1.229,-52.0,-0.263
,2025-02-11 00:00:00+08:00,000566.XSHE,0.21,1178.0,6.309,387.0,2.073,791.0,4.236,-40.0,-0.214,29.0,0.155
,2025-02-12 00:00:00+08:00,000566.XSHE,0.41,106.0,0.746,939.0,6.61,-833.0,-5.864,-99.0,-0.697,-51.0,-0.359
,2025-02-13 00:00:00+08:00,000566.XSHE,1.02,1163.0,5.996,1310.0,6.754,-147.0,-0.758,206.0,1.062,-30.0,-0.155
,2025-02-14 00:00:00+08:00,000566.XSHE,3.45,2100.0,5.849,3153.0,8.782,-1053.0,-2.933,63.0,0.175,47.0,0.131
,2025-02-17 00:00:00+08:00,000566.XSHE,-2.15,-1262.0,-6.575,-1031.0,-5.372,-231.0,-1.204,59.0,0.307,-22.0,-0.115
,2025-02-18 00:00:00+08:00,000566.XSHE,-5.39,-956.0,-5.19,-392.0,-2.128,-564.0,-3.062,-367.0,-1.992,-142.0,-0.771
,2025-02-19 00:00:00+08:00,000566.XSHE,1.48,158.0,1.457,227.0,2.094,-69.0,-0.636,-141.0,-1.3,-59.0,-0.544
,2025-02-20 00:00:00+08:00,000566.XSHE,2.07,1490.0,9.229,916.0,5.674,574.0,3.555,-310.0,-1.92,42.0,0.26
,2025-02-21 00:00:00+08:00,000566.XSHE,-1.83,-1324.0,-10.744,-342.0,-2.775,-982.0,-7.969,-106.0,-0.86,-3.0,-0.024
,2025-02-24 00:00:00+08:00,000566.XSHE,-0.41,163.0,2.152,123.0,1.624,40.0,0.528,-172.0,-2.27,-44.0,-0.581
,2025-02-25 00:00:00+08:00,000566.XSHE,0.21,144.0,1.824,269.0,3.407,-125.0,-1.583,62.0,0.785,-5.0,-0.063
,2025-02-26 00:00:00+08:00,000566.XSHE,9.94,6870.0,27.046,6876.0,27.07,-6.0,-0.024,-47.0,-0.185,-6.0,-0.024
,2025-02-27 00:00:00+08:00,000566.XSHE,4.9,9623.0,11.489,10252.0,12.24,-629.0,-0.751,-225.0,-0.269,32.0,0.038
,2025-02-28 00:00:00+08:00,000566.XSHE,-7.76,-310.0,-0.638,536.0,1.103,-846.0,-1.74,-529.0,-1.088,-38.0,-0.078
,2025-03-03 00:00:00+08:00,000566.XSHE,-1.76,-2684.0,-10.589,-1496.0,-5.902,-1188.0,-4.687,-183.0,-0.722,33.0,0.13
,2025-03-04 00:00:00+08:00,000566.XSHE,0.8,-936.0,-3.44,-587.0,-2.158,-349.0,-1.283,46.0,0.169,48.0,0.176
,2025-03-05 00:00:00+08:00,000566.XSHE,0.4,654.0,3.59,642.0,3.524,12.0,0.066,-104.0,-0.571,-22.0,-0.121
,2025-03-06 00:00:00+08:00,000566.XSHE,2.17,2718.0,12.31,2323.0,10.521,395.0,1.789,32.0,0.145,-8.0,-0.036
,2025-03-07 00:00:00+08:00,000566.XSHE,-3.09,-3704.0,-19.164,-3275.0,-16.944,-429.0,-2.22,-258.0,-1.335,22.0,0.114
,2025-03-10 00:00:00+08:00,000566.XSHE,2.99,1340.0,6.183,1281.0,5.91,59.0,0.272,-58.0,-0.268,-22.0,-0.102
,2025-03-11 00:00:00+08:00,000566.XSHE,0.97,1555.0,8.414,1116.0,6.038,439.0,2.375,241.0,1.304,-63.0,-0.341
,2025-03-12 00:00:00+08:00,000566.XSHE,-1.34,-198.0,-1.636,274.0,2.264,-472.0,-3.901,-226.0,-1.868,5.0,0.041
,2025-03-13 00:00:00+08:00,000566.XSHE,-2.71,-2380.0,-17.945,-1389.0,-10.473,-991.0,-7.472,-90.0,-0.679,-15.0,-0.113
,2025-03-14 00:00:00+08:00,000566.XSHE,0.4,-177.0,-1.965,74.0,0.822,-251.0,-2.787,110.0,1.221,42.0,0.466
,2025-03-17 00:00:00+08:00,000566.XSHE,0.99,1658.0,13.758,1419.0,11.775,239.0,1.983,32.0,0.266,-54.0,-0.448
,2025-03-18 00:00:00+08:00,000566.XSHE,-1.76,-2382.0,-18.643,-2084.0,-16.311,-298.0,-2.332,-315.0,-2.465,3.0,0.023
,2025-03-19 00:00:00+08:00,000566.XSHE,-0.8,-177.0,-2.714,75.0,1.15,-252.0,-3.864,-70.0,-1.073,57.0,0.874
,2025-03-20 00:00:00+08:00,000566.XSHE,0.0,576.0,6.647,222.0,2.562,354.0,4.085,77.0,0.889,33.0,0.381
,2025-03-21 00:00:00+08:00,000566.XSHE,1.0,891.0,4.707,1356.0,7.163,-465.0,-2.456,-9.0,-0.048,31.0,0.164
,2025-03-24 00:00:00+08:00,000566.XSHE,-6.5,-2222.0,-10.875,-541.0,-2.648,-1681.0,-8.227,-255.0,-1.248,70.0,0.343
,2025-03-25 00:00:00+08:00,000566.XSHE,-3.16,-977.0,-8.991,-973.0,-8.955,-4.0,-0.037,-82.0,-0.755,-28.0,-0.258
,2025-03-26 00:00:00+08:00,000566.XSHE,0.65,132.0,2.606,464.0,9.161,-332.0,-6.555,-171.0,-3.376,24.0,0.474
,2025-03-27 00:00:00+08:00,000566.XSHE,1.51,464.0,5.706,358.0,4.402,106.0,1.303,-123.0,-1.513,-8.0,-0.098
,2025-03-28 00:00:00+08:00,000566.XSHE,-1.7,-883.0,-12.766,-111.0,-1.605,-772.0,-11.161,-139.0,-2.01,15.0,0.217
,2025-03-31 00:00:00+08:00,000566.XSHE,-1.95,-188.0,-2.764,-113.0,-1.662,-75.0,-1.103,-45.0,-0.662,-11.0,-0.162
,2025-04-01 00:00:00+08:00,000566.XSHE,2.88,393.0,5.233,127.0,1.691,266.0,3.542,8.0,0.107,-41.0,-0.546
,2025-04-02 00:00:00+08:00,000566.XSHE,-1.29,56.0,1.194,-18.0,-0.384,74.0,1.578,40.0,0.853,31.0,0.661
,2025-04-03 00:00:00+08:00,000566.XSHE,-0.22,464.0,10.404,288.0,6.457,176.0,3.946,67.0,1.502,35.0,0.785
,2025-04-07 00:00:00+08:00,000566.XSHE,-10.07,-694.0,-8.126,-446.0,-5.222,-248.0,-2.904,-183.0,-2.143,-13.0,-0.152
,2025-04-08 00:00:00+08:00,000566.XSHE,-0.73,-296.0,-3.251,339.0,3.724,-635.0,-6.975,18.0,0.198,-27.0,-0.297
,2025-04-09 00:00:00+08:00,000566.XSHE,0.97,201.0,2.133,11.0,0.117,190.0,2.016,4.0,0.042,-16.0,-0.17
,2025-04-10 00:00:00+08:00,000566.XSHE,3.61,1543.0,15.649,769.0,7.799,774.0,7.85,129.0,1.308,-59.0,-0.598
,2025-04-11 00:00:00+08:00,000566.XSHE,10.0,2113.0,14.074,1611.0,10.73,502.0,3.344,-10.0,-0.067,2.0,0.013
,2025-04-14 00:00:00+08:00,000566.XSHE,5.71,6821.0,9.407,5885.0,8.116,936.0,1.291,-273.0,-0.377,-89.0,-0.123
,2025-04-15 00:00:00+08:00,000566.XSHE,-3.6,971.0,2.353,204.0,0.494,767.0,1.859,-410.0,-0.994,-52.0,-0.126
,2025-04-16 00:00:00+08:00,000566.XSHE,6.03,3412.0,7.499,2270.0,4.989,1142.0,2.51,160.0,0.352,119.0,0.262
,2025-04-17 00:00:00+08:00,000566.XSHE,-1.18,1734.0,5.566,1007.0,3.232,727.0,2.333,451.0,1.448,-245.0,-0.786
,2025-04-18 00:00:00+08:00,000566.XSHE,1.19,461.0,1.996,908.0,3.932,-447.0,-1.935,775.0,3.356,-163.0,-0.706
,2025-04-21 00:00:00+08:00,000566.XSHE,8.24,8139.0,16.706,6588.0,13.522,1551.0,3.184,479.0,0.983,-109.0,-0.224
,2025-04-22 00:00:00+08:00,000566.XSHE,-0.36,2040.0,3.745,1955.0,3.589,85.0,0.156,-80.0,-0.147,29.0,0.053
,2025-04-23 00:00:00+08:00,000566.XSHE,-7.61,-106.0,-0.235,-10.0,-0.022,-96.0,-0.213,-199.0,-0.441,-9.0,-0.02
,2025-04-24 00:00:00+08:00,000566.XSHE,0.39,-776.0,-3.269,118.0,0.497,-894.0,-3.766,574.0,2.418,-175.0,-0.737
,2025-04-25 00:00:00+08:00,000566.XSHE,-3.51,-1052.0,-5.06,-135.0,-0.649,-917.0,-4.411,-348.0,-1.674,-71.0,-0.342
,2025-04-28 00:00:00+08:00,000566.XSHE,-2.02,-709.0,-5.625,-652.0,-5.173,-57.0,-0.452,-23.0,-0.182,-44.0,-0.349
,2025-04-29 00:00:00+08:00,000566.XSHE,0.0,-287.0,-2.825,86.0,0.846,-373.0,-3.671,-194.0,-1.909,-29.0,-0.285
,2025-04-30 00:00:00+08:00,000566.XSHE,0.21,675.0,3.285,341.0,1.66,334.0,1.626,22.0,0.107,-1.0,-0.005
,2025-05-06 00:00:00+08:00,000566.XSHE,5.0,2735.0,14.789,1738.0,9.398,997.0,5.391,14.0,0.076,-43.0,-0.233
,2025-05-07 00:00:00+08:00,000566.XSHE,-0.2,-173.0,-1.188,321.0,2.205,-494.0,-3.393,-265.0,-1.82,15.0,0.103
,2025-05-08 00:00:00+08:00,000566.XSHE,4.96,4223.0,13.972,3203.0,10.597,1020.0,3.375,-204.0,-0.675,-78.0,-0.258
,2025-05-09 00:00:00+08:00,000566.XSHE,-0.57,266.0,0.829,1192.0,3.715,-926.0,-2.886,315.0,0.982,-91.0,-0.284
,2025-05-12 00:00:00+08:00,000566.XSHE,-2.28,-2845.0,-11.703,-2501.0,-10.288,-344.0,-1.415,81.0,0.333,25.0,0.103
,2025-05-13 00:00:00+08:00,000566.XSHE,-2.72,-369.0,-1.682,-680.0,-3.099,311.0,1.417,-153.0,-0.697,29.0,0.132
,2025-05-14 00:00:00+08:00,000566.XSHE,-1.0,-1332.0,-8.616,-502.0,-3.247,-830.0,-5.369,-409.0,-2.646,5.0,0.032
,2025-05-15 00:00:00+08:00,000566.XSHE,9.92,9887.0,25.358,9439.0,24.209,448.0,1.149,-7.0,-0.018,-31.0,-0.08
,2025-05-16 00:00:00+08:00,000566.XSHE,3.87,3700.0,4.623,5027.0,6.281,-1327.0,-1.658,-193.0,-0.241,47.0,0.059
,2025-05-19 00:00:00+08:00,000566.XSHE,0.53,793.0,1.713,-878.0,-1.897,1671.0,3.61,282.0,0.609,-94.0,-0.203
,2025-05-20 00:00:00+08:00,000566.XSHE,0.71,1634.0,3.541,2130.0,4.615,-496.0,-1.075,-257.0,-0.557,-13.0,-0.028
,2025-05-21 00:00:00+08:00,000566.XSHE,5.11,258.0,0.369,-670.0,-0.958,928.0,1.328,314.0,0.449,-69.0,-0.099
,2025-05-22 00:00:00+08:00,000566.XSHE,2.01,2904.0,6.852,663.0,1.564,2241.0,5.288,157.0,0.37,-4.0,-0.009
,2025-05-23 00:00:00+08:00,000566.XSHE,-3.29,442.0,0.807,1165.0,2.128,-723.0,-1.32,-176.0,-0.321,167.0,0.305
,2025-05-26 00:00:00+08:00,000566.XSHE,-7.68,-7353.0,-10.228,-2381.0,-3.312,-4972.0,-6.916,-67.0,-0.093,173.0,0.241
,2025-05-27 00:00:00+08:00,000566.XSHE,2.41,2829.0,6.72,1955.0,4.644,874.0,2.076,131.0,0.311,-78.0,-0.185
,2025-05-28 00:00:00+08:00,000566.XSHE,-4.88,-2966.0,-8.209,-2399.0,-6.64,-567.0,-1.569,-443.0,-1.226,63.0,0.174
,2025-05-29 00:00:00+08:00,000566.XSHE,5.7,7160.0,14.917,6683.0,13.923,477.0,0.994,32.0,0.067,-95.0,-0.198
,2025-05-30 00:00:00+08:00,000566.XSHE,10.07,3976.0,9.975,4311.0,10.816,-335.0,-0.84,7.0,0.018,0.0,0.0
,2025-06-03 00:00:00+08:00,000566.XSHE,9.97,4783.0,10.225,4783.0,10.225,0.0,0.0,0.0,0.0,0.0,0.0
,2025-06-04 00:00:00+08:00,000566.XSHE,5.79,-5632.0,-2.533,-5464.0,-2.458,-168.0,-0.076,-441.0,-0.198,-15.0,-0.007
,2025-06-05 00:00:00+08:00,000566.XSHE,-8.85,-9347.0,-6.296,-6705.0,-4.516,-2642.0,-1.78,-347.0,-0.234,26.0,0.018
,2025-06-06 00:00:00+08:00,000566.XSHE,3.39,878.0,0.676,1345.0,1.036,-467.0,-0.36,145.0,0.112,89.0,0.069
,2025-06-09 00:00:00+08:00,000566.XSHE,2.09,1343.0,1.02,446.0,0.339,897.0,0.681,-291.0,-0.221,-3.0,-0.002
,2025-06-10 00:00:00+08:00,000566.XSHE,-2.05,4119.0,4.099,4400.0,4.379,-281.0,-0.28,-125.0,-0.124,-18.0,-0.018
,2025-06-11 00:00:00+08:00,000566.XSHE,-0.45,1426.0,2.173,1037.0,1.58,389.0,0.593,526.0,0.802,-81.0,-0.123
,2025-06-12 00:00:00+08:00,000566.XSHE,-0.45,-3248.0,-4.468,-2029.0,-2.791,-1219.0,-1.677,-320.0,-0.44,1.0,0.001
,2025-06-13 00:00:00+08:00,000566.XSHE,-5.3,-116.0,-0.17,994.0,1.457,-1110.0,-1.627,-242.0,-0.355,-43.0,-0.063
,2025-06-16 00:00:00+08:00,000566.XSHE,1.6,827.0,2.264,260.0,0.712,567.0,1.552,-97.0,-0.266,23.0,0.063
,2025-06-17 00:00:00+08:00,000566.XSHE,-5.36,-6177.0,-10.131,-4322.0,-7.088,-1855.0,-3.042,-811.0,-1.33,28.0,0.046
,2025-06-18 00:00:00+08:00,000566.XSHE,-0.67,-71.0,-0.273,380.0,1.459,-451.0,-1.732,52.0,0.2,-23.0,-0.088
,2025-06-19 00:00:00+08:00,000566.XSHE,-4.2,-500.0,-1.627,649.0,2.112,-1149.0,-3.739,-195.0,-0.635,-87.0,-0.283
,2025-06-20 00:00:00+08:00,000566.XSHE,0.0,381.0,2.014,782.0,4.133,-401.0,-2.119,-213.0,-1.126,38.0,0.201
,2025-06-23 00:00:00+08:00,000566.XSHE,0.35,-1796.0,-7.482,-1099.0,-4.578,-697.0,-2.904,-10.0,-0.042,41.0,0.171
,2025-06-24 00:00:00+08:00,000566.XSHE,1.22,-660.0,-2.138,-909.0,-2.945,249.0,0.807,-281.0,-0.91,22.0,0.071
,2025-06-25 00:00:00+08:00,000566.XSHE,-0.34,-1003.0,-4.06,-307.0,-1.243,-696.0,-2.818,-13.0,-0.053,-6.0,-0.024
,2025-06-26 00:00:00+08:00,000566.XSHE,0.52,1411.0,5.668,1506.0,6.049,-95.0,-0.382,19.0,0.076,-42.0,-0.169
,2025-06-27 00:00:00+08:00,000566.XSHE,1.39,236.0,0.773,-283.0,-0.927,519.0,1.7,-60.0,-0.197,10.0,0.033
,2025-06-30 00:00:00+08:00,000566.XSHE,0.51,1402.0,6.228,485.0,2.154,917.0,4.073,22.0,0.098,2.0,0.009
,2025-07-01 00:00:00+08:00,000566.XSHE,6.12,-1254.0,-2.044,-1113.0,-1.814,-141.0,-0.23,-239.0,-0.39,63.0,0.103
,2025-07-02 00:00:00+08:00,000566.XSHE,-4.17,-2357.0,-4.999,-1936.0,-4.106,-421.0,-0.893,-75.0,-0.159,29.0,0.062
,2025-07-03 00:00:00+08:00,000566.XSHE,1.51,3614.0,8.693,2550.0,6.133,1064.0,2.559,-101.0,-0.243,-69.0,-0.166
,2025-07-04 00:00:00+08:00,000566.XSHE,0.16,3351.0,7.929,3085.0,7.3,266.0,0.629,-30.0,-0.071,-118.0,-0.279
,2025-07-07 00:00:00+08:00,000566.XSHE,-2.3,-4215.0,-11.526,-2549.0,-6.97,-1666.0,-4.556,-127.0,-0.347,50.0,0.137
,2025-07-08 00:00:00+08:00,000566.XSHE,3.37,4287.0,5.312,5701.0,7.064,-1414.0,-1.752,-578.0,-0.716,64.0,0.079
,2025-07-09 00:00:00+08:00,000566.XSHE,-2.28,-555.0,-1.2,-566.0,-1.224,11.0,0.024,181.0,0.391,29.0,0.063
,2025-07-10 00:00:00+08:00,000566.XSHE,6.33,14537.0,14.411,14465.0,14.34,72.0,0.071,-778.0,-0.771,-27.0,-0.027
